created_time,sentiment_score,sentiment_category,textblob_polarity,vader_compound,financial_positive,financial_negative
2022-03-12,0.1600316436167043,neutral,0.13849255599373966,0.41757999999999995,0.0521997690200805,0.08615038492716845
2022-03-13,0.11325774553562051,neutral,-0.004929747005639827,0.3973916666666667,0.0562209842416147,0.07862513605505224
2022-03-14,,neutral,,,,
2022-03-15,,neutral,,,,
2022-03-16,,neutral,,,,
2022-03-17,,neutral,,,,
2022-03-18,,neutral,,,,
2022-03-19,,neutral,,,,
2022-03-20,,neutral,,,,
2022-03-21,,neutral,,,,
2022-03-22,,neutral,,,,
2022-03-23,,neutral,,,,
2022-03-24,,neutral,,,,
2022-03-25,,neutral,,,,
2022-03-26,,neutral,,,,
2022-03-27,,neutral,,,,
2022-03-28,,neutral,,,,
2022-03-29,,neutral,,,,
2022-03-30,,neutral,,,,
2022-03-31,,neutral,,,,
2022-04-01,,neutral,,,,
2022-04-02,,neutral,,,,
2022-04-03,0.38949809968721366,neutral,0.21938504119596552,0.9030733333333334,0.2817584998905659,0.01795556324844552
2022-04-04,0.3802111730639991,neutral,0.2257936507936508,0.9319,0.1783335246145725,0.013818135485053
2022-04-05,,neutral,,,,
2022-04-06,,neutral,,,,
2022-04-07,,neutral,,,,
2022-04-08,,neutral,,,,
2022-04-09,,neutral,,,,
2022-04-10,,neutral,,,,
2022-04-11,,neutral,,,,
2022-04-12,0.3375274319536345,neutral,0.1362380952380952,0.9528,0.0786450207233429,0.024565003812313
2022-04-13,0.4247023943228746,neutral,0.2229591836734693,0.9729,0.3460873365402221,0.0163641404360532
2022-04-14,,neutral,,,,
2022-04-15,0.34582167510209527,neutral,0.10679347826086955,0.93085,0.18837469816207886,0.01573154004290695
2022-04-16,0.4000943816787666,neutral,0.162037037037037,0.984,0.2995112836360931,0.0180949307978153
2022-04-17,,neutral,,,,
2022-04-18,,neutral,,,,
2022-04-19,,neutral,,,,
2022-04-20,,neutral,,,,
2022-04-21,,neutral,,,,
2022-04-22,0.1458553277667363,neutral,0.0261111111111111,0.4482,0.0567610375583171,0.0389510653913021
2022-04-23,,neutral,,,,
2022-04-24,,neutral,,,,
2022-04-25,,neutral,,,,
2022-04-26,,neutral,,,,
2022-04-27,,neutral,,,,
2022-04-28,,neutral,,,,
2022-04-29,,neutral,,,,
2022-04-30,-0.0273772717024928,neutral,0.09331439393939395,-0.152175,0.0251999534666538,0.07379540288820854
2022-05-01,0.04334167589700035,neutral,0.030265565287886688,0.1288375,0.042534347740001914,0.06448056618683035
2022-05-02,,neutral,,,,
2022-05-03,0.11927216411249975,neutral,0.1683928571428571,0.3285333333333334,0.029949545860290503,0.1789780110120773
2022-05-04,-0.0195767535448074,neutral,0.1166666666666666,-0.2235,0.0817437395453453,0.0193775072693824
2022-05-05,-0.18083655424046746,neutral,-0.0946049783549783,-0.41749,0.0361873162910342,0.17222761996090405
2022-05-06,0.2031217703169569,neutral,0.20028793688949936,0.4752375,0.05470771132968362,0.052387015079148065
2022-05-07,0.14824928521455352,neutral,0.11166064026111214,0.4026464213887136,0.07778926175098884,0.10800342815295962
2022-05-08,0.09320324353550287,positive,0.1141390090420663,0.25707040135854264,0.08698826141947942,0.1777861593428783
2022-05-09,0.07274310253974593,positive,0.09371515738992446,0.22029913828318473,0.07809464397262822,0.18540057478356212
2022-05-10,0.0773744796640695,positive,0.10556617500211536,0.22586831565011822,0.0826185938989744,0.19289793155697718
2022-05-11,0.07306231874939913,positive,0.08408649549478293,0.21621465243819046,0.0801018370865736,0.1652419652390378
2022-05-12,0.05555063619368142,positive,0.08961339490703712,0.15094591199100937,0.07412132076337209,0.15720710014203465
2022-05-13,0.07655369299841791,positive,0.11126398105172086,0.1869052557856737,0.07408768059623577,0.13857307086023793
2022-05-14,0.06873244841599753,positive,0.08560258716423784,0.18307938746103639,0.06993491635075678,0.12929563620868037
2022-05-15,0.08763605402710169,positive,0.10348040136775923,0.20998342311287357,0.08503148250570924,0.11704694909114995
2022-05-16,0.040109610850104366,positive,0.07638690080691514,0.09369603705236092,0.07934409447729353,0.13392044701568576
2022-05-17,0.07644219493851559,positive,0.08577107565120572,0.20469633463315998,0.07297444084370726,0.12646458157767773
2022-05-18,0.08686289084565413,positive,0.07948361746806246,0.23795078693924823,0.07328350331648337,0.11512065569917874
2022-05-19,0.10980897717534462,positive,0.10391155780295121,0.2909301232628062,0.07541470656558633,0.11863234228749912
2022-05-20,0.11348064694143138,positive,0.09965144007779166,0.29647969849400885,0.08592124770103556,0.11271472085157941
2022-05-21,0.10973021501584342,positive,0.10611087508933392,0.27655800258032215,0.0831801848869469,0.10853242631221373
2022-05-22,0.08475470624111874,positive,0.1142862581361614,0.19277125325884684,0.07629981799341351,0.11311255388033208
2022-05-23,0.11341922229422075,positive,0.1048622188826525,0.28876297931496947,0.08115212063539244,0.10449380646072153
2022-05-24,0.07876069153892616,positive,0.09973557707744511,0.19853332095287377,0.07989874084551724,0.13349863019636457
2022-05-25,0.1173731699233543,positive,0.10286178258212098,0.2975082310736457,0.08723712318610122,0.10092629405297963
2022-05-26,0.10088071327080517,positive,0.10396412297990056,0.24091181946794063,0.09788586808571213,0.11079621540344801
2022-05-27,0.09186200037120111,positive,0.11187437746254213,0.23179779879903342,0.08331775198479636,0.1395160145211541
2022-05-28,0.09112541809267065,positive,0.10444342805759603,0.21806133836174527,0.08318926990044154,0.11131932906610005
2022-05-29,0.0904360997435673,positive,0.10529277942947807,0.21749516048885167,0.07606671404441179,0.10806812520407001
2022-05-30,0.10246682462345735,positive,0.10107987704816172,0.25390791790516815,0.07708265009090458,0.0972302194036125
2022-05-31,0.07830993337924243,positive,0.09123285174624933,0.2006908976137872,0.07868939673453658,0.125025353878379
2022-06-01,0.08209864865316147,positive,0.09649454512566204,0.2046246733481145,0.08384335430472811,0.12502893874958546
2022-06-02,0.11419654574702731,positive,0.10283733423251389,0.2879708101700023,0.0908864403452233,0.10611592821386095
2022-06-03,0.08558436857153688,positive,0.08623438238351333,0.22010261826001243,0.09241584012057147,0.12399949822817559
2022-06-04,0.08889792363259601,positive,0.09042098328224553,0.2249570501368251,0.0809411126339797,0.10951854459960546
2022-06-05,0.05900117136925994,positive,0.08726444698280501,0.13910303534147084,0.08150680119029048,0.12605216783040446
2022-06-06,0.0849351254630117,positive,0.07328480967662625,0.22402538194741747,0.07646458541975033,0.09775424554075729
2022-06-07,0.08388895474255309,positive,0.09203828532584396,0.21536327915697354,0.08951125335131245,0.13116882636277308
2022-06-08,0.08507707867789227,positive,0.0721153284553932,0.24027194509887248,0.06896887858321303,0.11216439552515005
2022-06-09,0.11068679230801033,positive,0.10669700719620367,0.2908735024866211,0.08010458769821908,0.12302639068240444
2022-06-10,0.10778035476393732,positive,0.11055777461968486,0.26499757877822494,0.09395011846713497,0.11838137474431291
2022-06-11,0.11294064633060845,positive,0.10076546232145223,0.29070818192941306,0.08586665507442003,0.10837388979767566
2022-06-12,0.0814047328347109,positive,0.09659595000156311,0.20357209638569787,0.07066602903123566,0.11389443443857261
2022-06-13,0.07021738487805784,positive,0.08744111126679559,0.202697975556395,0.07614996500922762,0.16027167085372415
2022-06-14,0.05680543392875211,positive,0.08959075282191269,0.1597720615464521,0.08263407933901257,0.17265113124779918
2022-06-15,0.059776034530375534,positive,0.08724808596296978,0.15488118212356508,0.08180530551362185,0.1461190349915463
2022-06-16,0.08804104092014674,positive,0.10716762006241091,0.21692050955194073,0.09109866384566057,0.13702565366645428
2022-06-17,0.08039036545384622,positive,0.10245277663192287,0.21081726694785718,0.07475802586369427,0.1427112639641331
2022-06-18,0.029817121148699773,positive,0.07578768086934372,0.09811296698227014,0.08215695306338658,0.19392231909730853
2022-06-19,0.030419550767246912,positive,0.09297578484701363,0.07690437001972393,0.07904320191700369,0.18176568038087546
2022-06-20,0.07669391080676523,positive,0.09725119248265658,0.18616697963672413,0.08643863196422881,0.1280963361094736
2022-06-21,0.09756622559606172,positive,0.09836204031262363,0.23656999717394558,0.09189045715317583,0.10645738540272105
2022-06-22,0.06778478856012836,positive,0.08333197944813629,0.1750609207552656,0.07919461906773521,0.1278600265721961
2022-06-23,0.06567073961741077,positive,0.07596989618141171,0.1789049985254214,0.08541252132077787,0.13937116529397361
2022-06-24,0.11171448304723393,positive,0.0967787847436371,0.28451098360580257,0.09379802435365554,0.1071602616416452
2022-06-25,0.10962117645611909,positive,0.10513365080595928,0.282512983264221,0.08592512936851927,0.1192891981931941
2022-06-26,0.09563794547046255,positive,0.1129740379768152,0.23733414452510984,0.08020072364909031,0.12747327004966522
2022-06-27,0.09067936996677384,positive,0.08910718157058832,0.24635110221330594,0.08587768064459582,0.13566825648656788
2022-06-28,0.09702176009253229,positive,0.0910706135850858,0.25882155757464587,0.07646371382832784,0.11619317010526371
2022-06-29,0.0766880448280147,positive,0.09179478665959391,0.19923778604265044,0.08374913862683685,0.13685777354012982
2022-06-30,0.07706000254300448,positive,0.09329807796064334,0.1983080279994601,0.08162002820392465,0.13372917442905732
2022-07-01,0.07541514264660358,positive,0.09898988721982943,0.1833014480450876,0.07854569599919099,0.12490698566354853
2022-07-02,0.09494814581681654,positive,0.07255361030610924,0.2694533617851755,0.08745740690815833,0.12572713596100257
2022-07-03,0.08691053025113045,positive,0.08872210146370413,0.24765919508691017,0.08494183193734861,0.15496112550761776
2022-07-04,0.10687244352517022,positive,0.10261566054898104,0.2803168863706334,0.09669299811723618,0.13672960087080657
2022-07-05,0.09428679101532755,positive,0.09992018257967118,0.24459834820344217,0.09730771039726667,0.1426515514952989
2022-07-06,0.09992996573193541,positive,0.09796815153195053,0.2611444498905518,0.08273762706791535,0.12175670054199166
2022-07-07,0.08407885243739836,positive,0.09421533621190621,0.22501704384120802,0.07806991216812634,0.1365242200608059
2022-07-08,0.1025272126127718,positive,0.10436103415099542,0.2643656684078719,0.08883336526155818,0.12928735603600017
2022-07-09,0.08135880210466345,positive,0.08460658970384678,0.22839782558389113,0.07672657747747468,0.1394391898857642
2022-07-10,0.08696012036197324,positive,0.08579617617961709,0.2334240879011181,0.0759331488732357,0.11996294318447205
2022-07-11,0.0930578341143077,positive,0.09977896288373522,0.24558278045142323,0.0838405170467349,0.13659396147793393
2022-07-12,0.10037533735636416,positive,0.11017299571670701,0.2377885244734974,0.09874021358485258,0.11880580708833832
2022-07-13,0.12321083266243904,positive,0.10905945246948327,0.3266035187115455,0.08229702239352588,0.11973731585287391
2022-07-14,0.10566945813551198,positive,0.09795480210261565,0.27721674526463874,0.07804967209014578,0.11245970246346727
2022-07-15,0.09822614536420889,positive,0.10269313566899803,0.24506107050623802,0.08493270905821419,0.11543329150002372
2022-07-16,0.0728999538668084,positive,0.07651907797357228,0.1922679921977057,0.08216332901299271,0.12084416493586754
2022-07-17,0.057824777318724374,positive,0.07560696046384824,0.155987722217228,0.07479045439408613,0.13305859182207846
2022-07-18,0.09211215791893294,positive,0.08518426402646506,0.24129398176471803,0.08780798511992882,0.11696456421203871
2022-07-19,0.09343907349262541,positive,0.09858290171914474,0.22776846056450029,0.08507998943404423,0.10741166539638469
2022-07-20,0.09292600771253319,positive,0.09694453068586119,0.21770528695894042,0.09837547587757016,0.10572016378210654
2022-07-21,0.0852202879830175,positive,0.10097791997656054,0.21821748135091512,0.08207118783433236,0.13476284991045814
2022-07-22,0.11583303980453918,positive,0.11296453530430428,0.29871416252413935,0.0844271882133325,0.12278003593330193
2022-07-23,0.09865754591970559,positive,0.09843459331576043,0.26098483741361633,0.08657985056374408,0.13242126705928128
2022-07-24,0.058082969865980126,positive,0.09264897576175936,0.12603916512059535,0.0714952041205733,0.10911256611420472
2022-07-25,0.08044112258687876,positive,0.11349725546546342,0.18536404713134416,0.07253059357670262,0.11861693453752016
2022-07-26,0.09296947757031948,positive,0.103322609095523,0.24867098587845837,0.06842792850076712,0.1315709331101416
2022-07-27,0.09648762359963226,positive,0.0823308284605398,0.26249007835388055,0.08586414183199102,0.12065738405546032
2022-07-28,0.10503649340700834,positive,0.10383086052650793,0.26902614725062823,0.09769756005832957,0.13180060468899205
2022-07-29,0.1088565195306002,positive,0.09230088930557441,0.28493982237406906,0.09050635566793998,0.11208482553440406
2022-07-30,0.09657647012559528,positive,0.10387761069206501,0.22440752446954296,0.10251989468939182,0.11206524680382723
2022-07-31,0.10107387662621899,positive,0.10657822975121471,0.2643838284614541,0.08426000879641445,0.13533371298432254
2022-08-01,0.12233523780520493,positive,0.10805669121478094,0.30148634534833013,0.08480372874460958,0.08744209456325151
2022-08-02,0.10404853798508462,positive,0.09050543081887215,0.26143285889405277,0.09784074708795061,0.1055054917319147
2022-08-03,0.09146189560978402,positive,0.10284567617020106,0.22995877933111505,0.07922455357790982,0.12112175878096378
2022-08-04,0.12404001517218655,positive,0.11153894788256398,0.31765674397542537,0.09313869813561805,0.11673216006166925
2022-08-05,0.11187806260375872,positive,0.10992138382799516,0.2796142636974893,0.07903954851773963,0.10395270678717265
2022-08-06,0.11459946209721113,positive,0.1034938828364305,0.2930081377089055,0.08649807875699467,0.1082537990889429
2022-08-07,0.08304787528616314,positive,0.09958460037748675,0.22147968954028982,0.07076521774777444,0.13712227619362347
2022-08-08,0.09393737529988257,positive,0.08953342737177784,0.25005183895522626,0.08221300785725187,0.12190403084834506
2022-08-09,0.0531524823352116,positive,0.07560607885667196,0.13938401785215207,0.07428673269488018,0.13100946608205807
2022-08-10,0.06888813456476027,positive,0.09393422856408605,0.15177661819871882,0.0840506097983133,0.10817620711871918
2022-08-11,0.10144818201021626,positive,0.11275255884690177,0.23578623294814638,0.10236260259732181,0.11792988023881266
2022-08-12,0.11011763344930732,positive,0.10700366643021227,0.2679299973102531,0.09525615494194091,0.10706848330610219
2022-08-13,0.07900876013567078,positive,0.08853167924169768,0.20760584373602087,0.0807834542696621,0.12994593805788598
2022-08-14,0.10183067720608918,positive,0.09239136186533588,0.2603277204830619,0.08931645507809817,0.10924169257024884
2022-08-15,0.11785477936909276,positive,0.10234408777857307,0.29053179794532963,0.09037643037213672,0.09041636211252678
2022-08-16,0.08925344270661124,positive,0.10221563371337439,0.22405444194687055,0.07989742732334379,0.12303532728065487
2022-08-17,0.10360609145817083,positive,0.08819422995417432,0.2590775684239524,0.08233075401301483,0.0852079942893506
2022-08-18,0.08827684122761277,positive,0.08233878213511854,0.22168472822982607,0.08585768668232918,0.1005087460916821
2022-08-19,0.13814928724458866,positive,0.11716118009584293,0.3485294083618759,0.0917642353593674,0.09955368182300217
2022-08-20,0.09776858143945487,positive,0.10357320433356211,0.2537958814753949,0.07764143012139643,0.12485215163755752
2022-08-21,0.08460878176584541,positive,0.09098739239675846,0.2129421993575026,0.07940980493170333,0.11226028373386789
2022-08-22,0.09331398458510486,positive,0.08544543704638097,0.247983551401091,0.07763360665123514,0.11120716639691862
2022-08-23,0.10247965170574824,positive,0.10285553926224385,0.26690879244268645,0.08259448997831116,0.12484272900696529
2022-08-24,0.10603472622632955,positive,0.08105499847591517,0.2834743410113202,0.08885408946161048,0.10547446756081554
2022-08-25,0.0961698129777564,positive,0.0795370171698775,0.2402255747772889,0.09209487928449926,0.0908897023164667
2022-08-26,0.08865130635743905,positive,0.11177826183758995,0.20718890034225432,0.08315561485384364,0.11834982633641473
2022-08-27,0.10356795445222051,positive,0.10273333292936447,0.27163126132100496,0.07962558873306462,0.12333270784751627
2022-08-28,0.11025875246811745,positive,0.116479851450365,0.27304106352822405,0.08759922901883115,0.12058683914612738
2022-08-29,0.10125658375971643,positive,0.10115537836813115,0.25112807011732513,0.08113294305950221,0.10327519698910452
2022-08-30,0.118306220738666,positive,0.10364179198206162,0.2970418960549534,0.09028960449625155,0.09978403285844399
2022-08-31,0.09712519453649293,positive,0.0994113374234427,0.23717593149626728,0.08341967235199832,0.10267460304909859
2022-09-01,0.12296363179280866,positive,0.10833618483830842,0.2977119350966855,0.1004525935476656,0.094706614486113
2022-09-02,0.1002977760963681,positive,0.0911112500506732,0.2819702533993467,0.0778690208325817,0.13600239552577095
2022-09-03,0.10755824885130326,positive,0.10498079881637838,0.28360297056544753,0.08215698331334713,0.12724139312956972
2022-09-04,0.1081560230006487,positive,0.11470943641957669,0.2804799811089591,0.0754035164556623,0.1274075277452225
2022-09-05,0.11516931797718218,positive,0.10992072604019937,0.29244298381112005,0.08860201016289959,0.11630098505396769
2022-09-06,0.08674261369632041,positive,0.07812623094877504,0.23060013843177707,0.08881848276018427,0.1181949683494103
2022-09-07,0.07612975392083872,positive,0.08838537063891226,0.20519960240766266,0.08164918800595096,0.14137787797161963
2022-09-08,0.12257304018718039,positive,0.1082055790114041,0.3187602300789258,0.08652215105307844,0.11410566375267117
2022-09-09,0.08770719874126087,positive,0.10041090064356457,0.21703573611533403,0.0853077010965339,0.1229416625285773
2022-09-10,0.12345123206554211,positive,0.1079499994813188,0.3190676084962807,0.08965333928800666,0.11292359092669522
2022-09-11,0.11809017452509206,positive,0.10807640339726239,0.29570330457939514,0.0782162213278584,0.0934349106673843
2022-09-12,0.10709546810395226,positive,0.09223442474508432,0.2802802365264142,0.08632737170739692,0.10962202309488338
2022-09-13,0.09127847968361376,positive,0.0800184318931262,0.23569889062160754,0.08545072732807868,0.10263431268211039
2022-09-14,0.0691837570248205,positive,0.07733173966860137,0.197214343430837,0.07270080022346682,0.1386011397485217
2022-09-15,0.09565043034023868,positive,0.10442248390984339,0.235341893064506,0.08340914665012049,0.11480356041045107
2022-09-16,0.0908210740998016,positive,0.0979163091897781,0.22447818261472086,0.0840405267352008,0.11352689394294113
2022-09-17,0.08875487626803961,positive,0.0806850928991387,0.24028782368745913,0.07424685259504067,0.1119318461347391
2022-09-18,0.11122815966286416,positive,0.09914999020817532,0.27129339192455876,0.08642418274399118,0.08594845762877133
2022-09-19,0.08620372939827958,positive,0.07874833178752987,0.23275002781666596,0.06939691895088292,0.10562581136577871
2022-09-20,0.1101301613817982,positive,0.0954326888121207,0.29174747119721306,0.0745375513641063,0.10465698446911587
2022-09-21,0.08792374889587291,positive,0.09202547650374397,0.2282817938706629,0.07361040936413667,0.11445257044638239
2022-09-22,0.11955881788487278,positive,0.11064801956848373,0.3085227077713691,0.07577551857998405,0.10673752016539917
2022-09-23,0.11249473627365052,positive,0.10064347073404167,0.28120248102486856,0.08977608096385177,0.1000713272339644
2022-09-24,0.09602649898110384,positive,0.10070036287390997,0.24778668227030912,0.07904301694193458,0.12164108975274379
2022-09-25,0.09396905462979384,positive,0.09630327546897184,0.24196518140544473,0.07761339383157966,0.11517080599423517
2022-09-26,0.09055431209481073,positive,0.09668139033308874,0.2293990417585201,0.08231081489195145,0.11865990255531095
2022-09-27,0.08046444726659029,positive,0.09207697559203316,0.2054947736803935,0.07615562121054387,0.12019100878623228
2022-09-28,0.10452742277849773,positive,0.09299038071100969,0.2701228682534642,0.07567902475183129,0.09771178430605343
2022-09-29,0.09529178545052049,positive,0.09773183604986657,0.2413349764717224,0.08374242349890271,0.11588371502868346
2022-09-30,0.07081278229529726,positive,0.09517068707966973,0.17999913779396018,0.07927169008437018,0.13796251591832862
2022-10-01,0.09831915011476333,positive,0.10017921904501086,0.2504683365527634,0.08559678453096624,0.1199723673538109
2022-10-02,0.10078390049955861,positive,0.10018481794172622,0.28470632793243517,0.07407936055832987,0.14749657687177867
2022-10-03,0.09073118833118503,positive,0.09075179290340345,0.23620718605763677,0.07535682134286875,0.11213934812850379
2022-10-04,0.10886323728885494,positive,0.09830149743671628,0.2759835939340643,0.08868506445871449,0.10579651507061043
2022-10-05,0.09537019382187041,positive,0.09822142479956697,0.2523327314042197,0.07022135466926234,0.11920161986559023
2022-10-06,0.10766781159177007,positive,0.10324842577075789,0.2757716085666502,0.07703973346153854,0.10723072700880014
2022-10-07,0.09888424707968264,positive,0.10446788962727922,0.24882158287794498,0.08189046475379012,0.11740343811321301
2022-10-08,0.09487608411313979,positive,0.10699402898384974,0.2397556661780865,0.0818250627116201,0.12756918488882538
2022-10-09,0.08798062873618699,positive,0.10484205722232853,0.2163897036754954,0.07212918109609695,0.11407367876189788
2022-10-10,0.11425808763736338,positive,0.11158916580997091,0.2841399187408331,0.0815425094908398,0.10384569813022881
2022-10-11,0.10108984475612796,positive,0.10847632331028585,0.2582481154736254,0.07960073393140715,0.12423816832663415
2022-10-12,0.10445831679737415,positive,0.09769257733994552,0.26463457432670756,0.08361732695356383,0.10481647046667251
2022-10-13,0.11763672242573885,positive,0.1004312500256624,0.32639194895119567,0.07959136023132125,0.13164254656791405
2022-10-14,0.10720173445875665,positive,0.08776490617169119,0.2929509739027883,0.07915913938700397,0.11422428720493986
2022-10-15,0.11047572935637721,positive,0.11265664095575258,0.28790999732145556,0.07639088000572768,0.12486219063965372
2022-10-16,0.09946972274077627,positive,0.10072195793615923,0.2544610623680736,0.07608826337480104,0.1115141801272687
2022-10-17,0.08867431385076784,positive,0.09806052835905114,0.22514202937403008,0.08046312345938639,0.12189539080516902
2022-10-18,0.09294907610430331,positive,0.09576723661473847,0.2078756504698898,0.09119190487737949,0.08191085498280522
2022-10-19,0.11627147521024472,positive,0.10634745310096716,0.2927407148299941,0.08452287153276322,0.10179774737798138
2022-10-20,0.11285815315641422,positive,0.10705171776200417,0.2896358894899841,0.07772918699689742,0.10846983209280865
2022-10-21,0.06515514051864088,positive,0.08909879845138058,0.16957560338280142,0.07367155878379246,0.13590745894186093
2022-10-22,0.08466130295784584,positive,0.09220057311644753,0.22292568374098978,0.07053862259502536,0.11992149309195206
2022-10-23,0.10646654175217118,positive,0.11067218603999951,0.2687453057633766,0.07732502886787887,0.11411855781208691
2022-10-24,0.10124017291128733,positive,0.11034166123334939,0.2535651498841462,0.07911760433002453,0.11877695644983115
2022-10-25,0.11686185578224899,positive,0.10281814802707877,0.3084288807431185,0.08073995420972459,0.11330121845377543
2022-10-26,0.11068757707456611,positive,0.10572591493978582,0.2810660120211694,0.07988385577685637,0.10663386084545852
2022-10-27,0.13670708041786428,positive,0.12355494194682252,0.34410918293282994,0.09203414841865,0.10999493364880723
2022-10-28,0.11179502307716711,positive,0.11373792643134885,0.28201028827654556,0.08655986206899972,0.12120706874500564
2022-10-29,0.11870573597768379,positive,0.1163631767352221,0.3103098008516876,0.07950265143430242,0.12598343792624794
2022-10-30,0.1133516959587646,positive,0.10787676954226126,0.2966081096154274,0.07856270526841073,0.11853154421112044
2022-10-31,0.12108508539840031,positive,0.10477317539711183,0.321689298331391,0.07611250918622366,0.11038079278697617
2022-11-01,0.08510938326913065,positive,0.07866451526141562,0.24673807794515248,0.07815040616285517,0.14070737962705399
2022-11-02,0.11265987133139194,positive,0.09693443050830709,0.2963284658098498,0.0774443281466002,0.10403931596687577
2022-11-03,0.12806455027990135,positive,0.11943654571853878,0.3245367180513514,0.08843688336807413,0.11407402762340246
2022-11-04,0.11760198467283252,positive,0.0976942292544653,0.30327788272275963,0.09626947933309386,0.10971772393476842
2022-11-05,0.11297493988845443,positive,0.10448752226580908,0.29136999676272757,0.08934707995059188,0.11825865905112458
2022-11-06,0.10948270245445885,positive,0.12184022606576339,0.2630243872486716,0.08558704645546211,0.11547045415482023
2022-11-07,0.10196111081657426,positive,0.1103829091975792,0.25313815832151604,0.07892945163685479,0.11440549883262618
2022-11-08,0.07435355775020204,positive,0.09249046484258484,0.19294871648952938,0.07584993185815797,0.1322409151053191
2022-11-09,0.05268897014571191,positive,0.08515886520165927,0.1636632409367225,0.06662850905571675,0.1764168175347298
2022-11-10,0.09631341346765204,positive,0.10453925335009122,0.275411812618869,0.0806254726258448,0.16898500424102472
2022-11-11,0.08774723705174607,positive,0.09615711101489748,0.23686872793982336,0.0793795337168169,0.1401821068901676
2022-11-12,0.08358148303951313,positive,0.09417105155815507,0.24632961727585412,0.07750756640000485,0.17035115445345292
2022-11-13,0.08267727488387121,positive,0.10127518866067887,0.22325374033250225,0.0776937717420076,0.1511007908124232
2022-11-14,0.10110050571103717,positive,0.09303947170375364,0.26690627106586096,0.09144010156163412,0.12585618716086996
2022-11-15,0.06920379114560767,positive,0.08643183252312496,0.18299811842319194,0.07834624766339708,0.13647221835483403
2022-11-16,0.07132430502906946,positive,0.09264177661807783,0.17967229048156666,0.07694589718355861,0.12879547268767802
2022-11-17,0.10579261326686469,positive,0.09984172580572188,0.2789137470078094,0.084285248814414,0.12345539170038726
2022-11-18,0.09544403925767665,positive,0.0945098989208214,0.2646416726031857,0.07232036316508596,0.13382752416271324
2022-11-19,0.08298221876822799,positive,0.08166541406075609,0.2333650436762045,0.07603107101163084,0.13366566377593173
2022-11-20,0.0761922953305637,positive,0.1009179230541652,0.1855012678680502,0.08367812751367548,0.13234543724418005
2022-11-21,0.07751482784828072,positive,0.08306420197230453,0.20860282648266862,0.07586634380176666,0.12579274724282266
2022-11-22,0.05685209531642912,positive,0.07877310389739961,0.16474584843939236,0.06434072443224563,0.14535867635528785
2022-11-23,0.0953915692168505,positive,0.09889994652027949,0.24733848770281686,0.0795885976038472,0.12198840285423902
2022-11-24,0.08343041308408117,positive,0.09070183440494906,0.21279547380364058,0.07825927546450541,0.11635317235698389
2022-11-25,0.06608138275989771,positive,0.08358056769225852,0.1764840726944695,0.0784392621171724,0.13812930889777586
2022-11-26,0.105650838148264,positive,0.10513978840240647,0.2581500374169003,0.07907022805194426,0.09575077603958417
2022-11-27,0.0658252028704744,positive,0.09355070939918785,0.1661726011052737,0.07433635789521194,0.13479530929953223
2022-11-28,0.09638213443740536,positive,0.09686234253079877,0.24831155619273385,0.07675346650705771,0.11260364240532976
2022-11-29,0.10361110816342224,positive,0.10288306326611078,0.253412150521004,0.08696957468203108,0.10335685454559183
2022-11-30,0.0949432414734715,positive,0.09164831153811126,0.24325288406491605,0.08773148129222379,0.11536706732940716
2022-12-01,0.07464369910448555,positive,0.0912937243659246,0.20023529894376849,0.07454060266845221,0.13861564211056399
2022-12-02,0.07792039511089215,positive,0.09939347138238759,0.19719625710430275,0.07818418515461789,0.13346680233019265
2022-12-03,0.09965438967478736,positive,0.09968560324284477,0.25775009834796075,0.07709490841743603,0.11497651242970726
2022-12-04,0.09702417403264814,positive,0.10472204290335645,0.2361768632219803,0.07272802621273115,0.09895551523749539
2022-12-05,0.1029446716679863,positive,0.09384569752851211,0.267594052537142,0.07608589002433863,0.10352215678288822
2022-12-06,0.09742667254463794,positive,0.10230707095446605,0.24769133295662585,0.08212524032914698,0.11998948347259512
2022-12-07,0.10653555547297873,positive,0.09465071995120794,0.2768470286726665,0.07929062338552012,0.10385946895643788
2022-12-08,0.0958134463846561,positive,0.10498631504055174,0.2343990259054076,0.07146161187237791,0.10147239136803628
2022-12-09,0.1105901498359475,positive,0.0894298364588997,0.3014019957984493,0.07148115666308054,0.10477815586936635
2022-12-10,0.09443919998071078,positive,0.10444237124042925,0.2416522159330449,0.07370166927263559,0.12064755012929274
2022-12-11,0.11507083889509401,positive,0.1123798584590854,0.29871664311605284,0.07069931046073015,0.11198986834796747
2022-12-12,0.09982133554129381,positive,0.09174997040756055,0.267543609618257,0.07647736638971009,0.1163110587219673
2022-12-13,0.07347957202795881,positive,0.07887662573375388,0.19602204134832366,0.08341615562209685,0.12836629610541908
2022-12-14,0.10175166004840493,positive,0.0926960452759904,0.27539804215347213,0.08038247104059439,0.12376530194276336
2022-12-15,0.10442864064172841,positive,0.10609907616123264,0.27305702810586463,0.08068324737718359,0.1272742005691874
2022-12-16,0.0662193450042541,positive,0.0898957593515855,0.16419406069407969,0.0789144700873187,0.12895247513454597
2022-12-17,0.0797962023143492,positive,0.10649478574065963,0.22096528003281515,0.07280245365284002,0.16501154074130617
2022-12-18,0.10434104523301324,positive,0.11189686949609857,0.2672381427199946,0.09374351207279397,0.14074080423186752
2022-12-19,0.13530889311431354,positive,0.1234107039187257,0.3294975785018271,0.08998656361686756,0.09280452167612896
